"participant"	"rhymeTarget"	"item"	"coupletOrder"	"conditionLabel"	"vowelFirst"	"durationVowelFirst"	"vowelSecond"	"durationVowelSecond"	"rhymeRating"	"question"	"poa"	"manner"	"rhymeMatch"	"rhymeText"	"cohortSize"	"trial"	"file"
"409"	"1094"	"explosion"	"77"	NA	"good"	"OW1"	0.08	"OW1"	0.08	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	17	"hrlaura4_1094_77_1.wav"
"410"	"1136"	"explosion"	"77"	NA	"good"	"OW1"	0.12	"OW1"	0.1	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	84	"hrlaura4_1136_77_1.wav"
"411"	"970"	"explosion"	"77"	NA	"good"	"OW1"	0.09	"OW1"	0.1	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	54	"hrlaura4_970_77_1.wav"
"412"	"1153"	"explosion"	"77"	NA	"good"	"OW1"	0.06	"OW1"	0.07	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	21	"hrlaura4_1153_77_1.wav"
"413"	"1149"	"explosion"	"77"	NA	"good"	"OW1"	0.04	"OW1"	0.09	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	6	"hrlaura4_1149_77_1.wav"
"414"	"1146"	"explosion"	"77"	NA	"good"	"OW1"	0.11	"OW1"	0.07	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	56	"hrlaura4_1146_77_1.wav"
"415"	"1123"	"explosion"	"77"	NA	"good"	"OW1"	0.1	"OW1"	0.11	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	74	"hrlaura4_1123_77_1.wav"
"416"	"870"	"explosion"	"77"	NA	"good"	"OW1"	0.11	"OW1"	0.11	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	32	"hrlaura4_870_77_1.wav"
"417"	"602"	"explosion"	"77"	NA	"good"	"OW1"	0.13	"OW1"	0.12	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	22	"hrlaura4_602_77_1.wav"
"418"	"1139"	"explosion"	"77"	NA	"good"	"OW1"	0.12	"OW1"	0.11	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	63	"hrlaura4_1139_77_1.wav"
"419"	"1155"	"explosion"	"77"	NA	"good"	"OW1"	0.13	"OW1"	0.11	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	66	"hrlaura4_1155_77_1.wav"
"420"	"1134"	"explosion"	"77"	NA	"good"	"OW1"	0.12	"OW1"	0.1	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"erosion"	"Bang, crash, bang! The pipe's explosion \nCauses havoc and erosion"	5	60	"hrlaura4_1134_77_1.wav"
"421"	"944"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.26	"AY1"	0.14	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	15	"hrlaura4_944_18_2.wav"
"422"	"1155"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.33	"AY1"	0.14	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	32	"hrlaura4_1155_18_2.wav"
"423"	"870"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.21	"AY1"	0.13	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	6	"hrlaura4_870_18_2.wav"
"424"	"336"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.4	"AY1"	0.19	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	58	"hrlaura4_336_18_2.wav"
"425"	"1123"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.28	"AY1"	0.08	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	30	"hrlaura4_1123_18_2.wav"
"426"	"1094"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.31	"AY1"	0.18	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	5	"hrlaura4_1094_18_2.wav"
"427"	"1146"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.19	"AY1"	0.03	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	20	"hrlaura4_1146_18_2.wav"
"428"	"1134"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.33	"AY1"	0.18	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	64	"hrlaura4_1134_18_2.wav"
"429"	"1149"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.27	"AY1"	0.15	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	67	"hrlaura4_1149_18_2.wav"
"430"	"1136"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.29	"AY1"	0.14	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	33	"hrlaura4_1136_18_2.wav"
"431"	"974"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.32	"AY1"	0.2	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	77	"hrlaura4_974_18_2.wav"
"432"	"990"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.28	"AY1"	0.13	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	58	"hrlaura4_990_18_2.wav"
"433"	"970"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.13	"AY1"	0.2	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	32	"hrlaura4_970_18_2.wav"
"434"	"602"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.37	"AY1"	0.15	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	43	"hrlaura4_602_18_2.wav"
"435"	"1153"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.32	"AY1"	0.17	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	73	"hrlaura4_1153_18_2.wav"
"436"	"1139"	"eyes"	"18"	"VoicedFirst"	"voice"	"AY1"	0.4	"AY1"	0.17	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"vice"	"So burnt the fire of thine eyes \nIn him what distant deeps or vice"	33	45	"hrlaura4_1139_18_2.wav"
"437"	"1153"	"gloom"	"75"	NA	"good"	"UW1"	0.27	"UW1"	0.19	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	82	"hrlaura4_1153_75_1.wav"
"438"	"602"	"gloom"	"75"	NA	"good"	"UW1"	0.13	"UW1"	0.03	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	78	"hrlaura4_602_75_1.wav"
"439"	"944"	"gloom"	"75"	NA	"good"	"UW1"	0.25	"UW1"	0.17	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	19	"hrlaura4_944_75_1.wav"
"440"	"1139"	"gloom"	"75"	NA	"good"	"UW1"	0.31	"UW1"	0.29	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	53	"hrlaura4_1139_75_1.wav"
"441"	"336"	"gloom"	"75"	NA	"good"	"UW1"	0.18	"UW1"	0.33	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	84	"hrlaura4_336_75_1.wav"
"442"	"1155"	"gloom"	"75"	NA	"good"	"UW1"	0.38	"UW1"	0.16	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	44	"hrlaura4_1155_75_1.wav"
"443"	"1094"	"gloom"	"75"	NA	"good"	"UW1"	0.12	"UW1"	0.21	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	39	"hrlaura4_1094_75_1.wav"
"444"	"1149"	"gloom"	"75"	NA	"good"	"UW1"	0.2	"UW1"	0.21	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	68	"hrlaura4_1149_75_1.wav"
"445"	"870"	"gloom"	"75"	NA	"good"	"UW1"	0.21	"UW1"	0.18	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	64	"hrlaura4_870_75_1.wav"
"446"	"974"	"gloom"	"75"	NA	"good"	"UW1"	0.17	"UW1"	0.19	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	52	"hrlaura4_974_75_1.wav"
"447"	"1134"	"gloom"	"75"	NA	"good"	"UW1"	0.23	"UW1"	0.21	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	78	"hrlaura4_1134_75_1.wav"
"448"	"1146"	"gloom"	"75"	NA	"good"	"UW1"	0.24	"UW1"	0.03	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	71	"hrlaura4_1146_75_1.wav"
"449"	"970"	"gloom"	"75"	NA	"good"	"UW1"	0.25	"UW1"	0.15	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	6	"hrlaura4_970_75_1.wav"
"450"	"1123"	"gloom"	"75"	NA	"good"	"UW1"	0.23	"UW1"	0.16	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	62	"hrlaura4_1123_75_1.wav"
"451"	"1136"	"gloom"	"75"	NA	"good"	"UW1"	0.17	"UW1"	0.13	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	85	"hrlaura4_1136_75_1.wav"
"452"	"990"	"gloom"	"75"	NA	"good"	"UW1"	0.28	"UW1"	0.22	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"doom"	"Sorrow-stricken, bowed by gloom, \nShe has reached the place of doom"	31	27	"hrlaura4_990_75_1.wav"
"453"	"1155"	"grief"	"13"	"VoicelessFirst"	"voice"	"IY1"	0.11	"IY1"	0.15	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"leave"	"A stifled, drowsy, languid grief \nNo natural outlet, will not leave"	18	68	"hrlaura4_1155_13_1.wav"
"454"	"970"	"grief"	"13"	"VoicelessFirst"	"voice"	"IY1"	0.11	"IY1"	0.16	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"leave"	"A stifled, drowsy, languid grief \nNo natural outlet, will not leave"	18	16	"hrlaura4_970_13_1.wav"
"455"	"602"	"grief"	"13"	"VoicelessFirst"	"voice"	"IY1"	0.16	"IY1"	0.03	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"leave"	"A stifled, drowsy, languid grief \nNo natural outlet, will not leave"	18	69	"hrlaura4_602_13_1.wav"
"456"	"1153"	"grief"	"13"	"VoicelessFirst"	"voice"	"IY1"	0.15	"IY1"	0.19	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"leave"	"A stifled, drowsy, languid grief \nNo natural outlet, will not leave"	18	85	"hrlaura4_1153_13_1.wav"
